Processes: 473 total, 9 running, 14 stuck, 450 sleeping, 4972 threads 
2026/05/25 23:28:39
Load Avg: 15.43, 13.31, 12.90 
CPU usage: 21.11% user, 52.49% sys, 26.39% idle 
SharedLibs: 179M resident, 50M data, 11M linkedit.
MemRegions: 222600 total, 523M resident, 20M private, 205M shared.
PhysMem: 8165M used (3239M wired), 26M unused.
VM: 16T vsize, 3153M framework vsize, 982560330(0) swapins, 987525651(0) swapouts.
Networks: packets: 30873200/36G in, 15576389/14G out.
Disks: 35553684/3967G read, 28735045/3868G written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS    %CPU_ME %CPU_OTHRS UID FAULTS    COW    MSGSENT   MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW    POWER INSTRS CYCLES USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
31226  bash             0.0  00:00.04 1     0   21     1068K 0B    1064K 31226 31225 sleeping *0[1]     0.00000 0.00000    501 2424      504    109       47        2427      202       387       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
31225  login            0.0  00:00.04 2     1   32     1140K 0B    1136K 31225 391   sleeping *0[9]     0.00000 0.00000    0   1559      190    83        33        3916      246       258       8       0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
31200  bash             0.0  00:00.05 1     0   21     1092K 0B    1088K 31200 31199 sleeping *0[1]     0.00000 0.00000    501 2368      498    110       47        2394      200       356       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
31199  login            0.0  00:00.04 2     1   32     1188K 0B    1184K 31199 391   sleeping *0[9]     0.00000 0.00000    0   1550      187    83        33        3915      246       208       32      1        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
31164  bash             0.0  00:00.08 1     0   21     1052K 0B    1048K 31164 31163 sleeping *0[1]     0.00000 0.00000    501 3112      618    114       49        5126      203       1051      1       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
31163  login            0.0  00:00.07 2     1   32     1176K 0B    1172K 31163 391   sleeping *0[9]     0.00000 0.00000    0   1623      194    83        33        4011      246       516       42      1        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30973  bash             0.0  00:00.04 1     0   21     1092K 0B    1088K 30973 30972 sleeping *0[1]     0.00000 0.00000    501 2588      618    114       49        3114      203       282       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30972  login            0.0  00:00.04 2     1   32     1144K 0B    1140K 30972 391   sleeping *0[9]     0.00000 0.00000    0   1578      179    83        33        3916      246       305       31      1        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30952  bash             0.0  00:00.04 1     0   21     1060K 0B    1056K 30952 30951 sleeping *0[1]     0.00000 0.00000    501 1752      474    108       46        1827      202       240       2       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30951  login            0.0  00:00.09 2     1   32     1176K 0B    1172K 30951 391   sleeping *0[9]     0.00000 0.00000    0   1667      196    83        33        3912      246       625       58      1        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30918  bash             0.0  00:00.04 1     0   21     1008K 0B    1004K 30918 30917 sleeping *0[1]     0.00000 0.00000    501 1932      463    108       46        1844      199       231       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30917  login            0.0  00:00.04 2     1   32     1164K 0B    1160K 30917 391   sleeping *0[9]     0.00000 0.00000    0   1558      176    83        33        3910      246       332       32      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30901  bash             0.0  00:00.02 1     0   21     1060K 0B    1056K 30901 30900 sleeping *0[1]     0.00000 0.00000    501 1764      460    108       46        1842      198       221       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30900  login            0.0  00:00.04 2     1   32     1132K 0B    1128K 30900 391   sleeping *0[9]     0.00000 0.00000    0   1557      185    83        33        3980      246       346       32      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30874  bash             0.0  00:00.02 1     0   21     1064K 0B    1060K 30874 30873 sleeping *0[1]     0.00000 0.00000    501 1759      459    108       46        1831      201       199       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30873  login            0.0  00:00.04 2     1   32     1160K 0B    1156K 30873 391   sleeping *0[9]     0.00000 0.00000    0   1533      187    83        33        3907      246       334       32      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30841  bash             0.0  00:00.03 1     0   21     1000K 0B    996K  30841 30840 sleeping *0[1]     0.00000 0.00000    501 1871      473    108       46        1819      201       275       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30840  login            0.0  00:00.09 2     1   32     1136K 0B    1132K 30840 391   sleeping *0[9]     0.00000 0.00000    0   1614      187    83        33        3966      246       561       72      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30658  bash             0.0  00:00.04 1     0   21     1080K 0B    1076K 30658 30657 sleeping *0[1]     0.00000 0.00000    501 1982      453    108       46        2378      202       336       2       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30657  login            0.0  00:00.06 2     1   31     1144K 0B    1140K 30657 391   sleeping *0[9]     0.00000 0.00000    0   1604      187    83        33        3910      246       420       79      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30636  bash             0.0  00:00.03 1     0   21     1052K 0B    1048K 30636 30635 sleeping *0[1]     0.00000 0.00000    501 2006      465    108       46        2401      202       309       0       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30635  login            0.0  00:00.04 2     1   31     1128K 0B    1124K 30635 391   sleeping *0[9]     0.00000 0.00000    0   1565      182    83        33        3960      246       373       33      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30586  bash             0.0  00:00.06 1     0   21     1072K 0B    1068K 30586 30584 sleeping *0[1]     0.00000 0.00000    501 2700      576    112       48        3377      205       569       1       0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30584  login            0.0  00:00.06 2     1   32     1168K 0B    1164K 30584 391   sleeping *0[9]     0.00000 0.00000    0   1627      184    83        33        4152      246       568       45      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
30459  CommCenter       0.0  00:02.78 6     2   138    4576K 0B    4220K 30459 1     sleeping *0[1]     0.00000 0.00000    501 92775     528    1582      1023      18965     6564      24128     409     546      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
30443  ContextStoreAgen 0.0  00:04.08 2     1   83     3952K 0B    3944K 30443 1     sleeping *0[80]    0.00000 0.00000    501 126147    240    1714      1115      31065     7874      37108     461     1358     0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
29892  WirelessRadioMan 0.0  00:01.45 3     2   49     1388K 0B    884K  29892 1     sleeping *0[1]     0.00000 0.00000    0   81499     200    1891      2025      25758     10348     15487     92      45       0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
28791  netbiosd         0.0  00:00.45 2     1   24     832K  0B    828K  28791 1     sleeping *0[1]     0.00000 0.00000    222 9045      145    229       112       3267      562       7062      6       277      0.0   0      0      _netbios               N/A    N/A   N/A   N/A   N/A   N/A  
28452  accountsd        0.0  00:13.27 4     3   78     10M   0B    7776K 28452 1     stuck    *7[7110]  0.00000 0.00000    501 312277    1558   12038     12047     133900    71363     98898     8663    823      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
28413  com.apple.prefer 0.0  00:30.71 3     1   497    40M   0B    34M   28413 1     sleeping  0[4537]  0.00000 0.00000    501 490046    7367   271781    120554    271497    413502    285315    981     683      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
28191  script-fu        0.0  00:00.49 3     1   31     6820K 0B    6816K 28174 28174 sleeping *0[1]     0.00000 0.00000    501 4602      552    70        24        8434      402       1836      164     1        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
28174  gimp             0.0  02:30.86 15    2   239    267M  0B    230M  28174 1     sleeping  0[343]   0.00000 0.00000    501 6194116   4754   92443     33735     560554    503225    888105    22793   5651     0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
26606  plugin-container 0.0  00:13.68 23    1   102    39M   0B    38M   381   381   sleeping *0[2]     0.00000 0.00000    501 392287    2511   1565      810       446152    3417      488353    5459    23174    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
26388  PerfPowerService 0.0  00:27.39 4     2   286    6688K 0B    5440K 26388 1     sleeping *1[46]    0.00000 0.00000    0   700105    269    94468     50244     253291    108577    246854    2545    5452     0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
26235  com.apple.prefer 0.0  00:10.41 3     1   474    40M   0B    35M   26235 1     sleeping  0[1102]  0.00000 0.00000    501 313546    2936   83988     42203     51725     245239    159866    953     904      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
25913  storeuid         0.0  00:00.90 3     1   155    3496K 0B    3492K 25913 1     sleeping *0[116]   0.00000 0.00000    501 31351     302    2205      870       5099      7905      19887     19      399      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
25901  System Informati 0.0  00:02.69 3     1   277    12M   0B    12M   25901 1     sleeping *0[114]   0.00000 0.00000    501 99457     416    11745     4886      14415     17262     37180     79      45       0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
25773  wifip2pd         0.0  00:00.05 2     1   27     1212K 0B    1200K 25773 1     sleeping *4[1]     0.00000 0.00000    0   2708      208    109       52        901       202       168       13      0        0.0   0      0      root                   N/A    N/A   N/A   N/A   N/A   N/A  
25761  com.apple.prefer 0.0  02:34.35 3     1   307    21M   0B    17M   25761 1     sleeping  0[6224]  0.00000 0.00000    501 1694406   775    54083     22519     335330    183441    835015    3039    780      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
25717  com.apple.prefer 0.0  00:03.07 3     1   225    13M   0B    9024K 25717 1     sleeping  0[698]   0.00000 0.00000    501 137480    360    5666      1750      27148     14906     45028     160     256      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23967  AvatarPickerMemo 0.0  06:56.83 4     1   241    42M   0B    41M   23967 1     sleeping  0[11615] 0.00000 0.00000    501 1651881   530    5020949   1087638   5679211   12027449  10171734  3407    1385     0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23960  com.apple.prefer 0.0  00:09.65 4     2   346    24M   0B    19M   23960 1     sleeping  0[1297]  0.00000 0.00000    501 320831    2235   31591     9905      85975     83528     132153    213     613      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23903  AccountProfileRe 0.0  00:03.65 3     1   204    7068K 0B    7048K 23903 1     sleeping  0[1644]  0.00000 0.00000    501 151342    424    11984     4762      32582     33313     63236     56      207      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23899  System Preferenc 0.0  00:43.07 6     4   497    43M   0B    38M   23899 1     sleeping  0[3875]  0.00000 0.00000    501 539506    1428   373205    83062     240546    892767    519191    710     1101     0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23761  plugin-container 0.0  01:00.39 22    1   100    37M   0B    37M   381   381   sleeping *0[2]     0.00000 0.00000    501 558682    2511   2377      1239      2703836   4943      1711888   5112    43848    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23713  sharingd         0.0  00:15.79 3     1   242    7908K 0B    7904K 23713 1     sleeping *0[1]     0.00000 0.00000    501 282810    582    284858    211614    248173    1019348   286490    1650    563      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23712  studentd         0.0  00:07.48 2     1   142    6372K 0B    5904K 23712 1     sleeping *0[1]     0.00000 0.00000    501 370765    485    6328      3102      36484     31857     96135     1164    598      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23711  Spotlight        0.0  00:05.61 4     1   282    18M   0B    18M   23711 1     sleeping *0[531]   0.00000 0.00000    501 144468    614    4162      1452      21516     12155     66702     1700    152      0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23370  plugin-container 0.0  00:16.47 22    1   103    39M   0B    38M   381   381   sleeping *0[2]     0.00000 0.00000    501 533243    2511   2266      1163      495125    4468      541511    3875    26012    0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23314  com.apple.hiserv 0.0  00:01.42 2     1   97     1096K 0B    816K  23314 1     sleeping *1[5]     0.00000 0.00000    501 52128     148    1386      9424      17829     3179      25320     29      28       0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23262  storeaccountd    0.0  00:00.11 2     1   43     1264K 0B    1256K 23262 1     sleeping *0[2]     0.00000 0.00000    501 3221      182    134       47        1043      298       666       1       3        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
23028  cfprefsd         0.0  00:24.07 3/1   2/1 226    1188K 0B    308K  23028 1     running  *1[15529] 0.00000 0.00000    501 283326    89     26179     29403     578887    125919    181417    82      3070     0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
22979  bash             0.0  00:00.58 1     0   21     1144K 0B    1136K 22979 22974 sleeping *0[1]     0.00000 0.00000    501 12791     2356   187       84        20308     237       5549      20      0        0.0   0      0      maxieds                N/A    N/A   N/A   N/A   N/A   N/A  
